2022-09-28 14:12:11,365:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.6%, AvgLoss: 0.142755, AddInfo: Timestep_Sparse50B, Avg sparsity: 0.8748058080673218
2022-09-28 14:32:05,399:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.6%, AvgLoss: 0.293412, AddInfo: Timestep_Sparse100B, Avg sparsity: 0.8528198003768921
2022-09-29 09:34:54,513:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 95.0%, AvgLoss: 0.007044, AddInfo: Timestep_Sparse1A, Avg sparsity: 0.8840935230255127
2022-09-29 09:43:09,534:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.8%, AvgLoss: 0.029895, AddInfo: Timestep_Sparse8A, Avg sparsity: 0.8661544322967529
2022-09-29 09:51:10,215:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.9%, AvgLoss: 0.032786, AddInfo: Timestep_Sparse10A, Avg sparsity: 0.8756226301193237
2022-09-29 10:01:16,214:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 99.1%, AvgLoss: 0.049916, AddInfo: Timestep_Sparse15A, Avg sparsity: 0.8475889563560486
2022-09-29 10:11:50,564:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.9%, AvgLoss: 0.068153, AddInfo: Timestep_Sparse18A, Avg sparsity: 0.8735198974609375
2022-09-29 10:22:30,975:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.9%, AvgLoss: 0.055581, AddInfo: Timestep_Sparse20A, Avg sparsity: 0.8457092046737671
2022-09-29 10:41:35,478:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 99.3%, AvgLoss: 0.134944, AddInfo: Timestep_Sparse50A, Avg sparsity: 0.8995670676231384
2022-09-29 11:13:19,900:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.9%, AvgLoss: 0.261110, AddInfo: Timestep_Sparse100A, Avg sparsity: 0.90091472864151
2022-09-29 11:22:45,071:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 10.2%, AvgLoss: 1.447432, AddInfo: Threshold_Sparse0.0A, Avg sparsity: 0.6127025485038757
2022-09-29 11:29:38,145:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 99.1%, AvgLoss: 0.025672, AddInfo: Threshold_Sparse0.5A, Avg sparsity: 0.8192049264907837
2022-09-29 11:36:36,484:INFO:ResultsLogger:Model:SCNN, EpochTrained:20, Acc: 98.9%, AvgLoss: 0.023746, AddInfo: Threshold_Sparse1.0A, Avg sparsity: 0.9002725481987
